,initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1.0,norm_branch2.0,norm_branch3.0,norm_var_norm_branch1.0,norm_var_norm_branch2.0,norm_var_norm_branch3.0,avg_normalized_variance,train accuracy epoch0,test accuracy epoch0,branch1.0FLOPS,branch2.0FLOPS,branch3.0FLOPS,totalFLOPS,final_test_accuracy
0,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3459688422039584,0.3171655947623141,0.3368655630337274,0.0033543516147241,0.0041342249577769,0.0053582503760567,0.0042822756495193,85.57755555555556,88.00933333333334,0.113,0.113,0.113,9.975,88.00933333333334
1,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.34542566893615,0.3177768235582833,0.3367975075055666,0.0017567915346093,0.0045701881632192,0.0052517186424415,0.0038595661134233,85.22733333333333,87.35733333333334,0.113,0.113,0.113,9.975,87.35733333333334
2,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3429828843061805,0.3227269606834787,0.3342901550103407,0.0033817521436519,0.0056335099487419,0.005586471528066,0.0048672445401533,84.48344444444446,86.95599999999999,0.113,0.113,0.113,9.975,86.95599999999999
3,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3505020687983729,0.3135683910368474,0.3359295401647795,0.0040114966161952,0.0045296983420559,0.0066593858487307,0.0050668602689939,85.60877777777777,87.93933333333332,0.113,0.113,0.113,9.975,87.93933333333332
4,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3464448651078234,0.3200580164605819,0.3334971184315946,0.0019991426216887,0.0042721880594835,0.0049166069453405,0.0037293125421709,85.18522222222222,87.55066666666667,0.113,0.113,0.113,9.975,87.55066666666667
5,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3444894289524761,0.3229916464673407,0.3325189245801832,0.0025419929277437,0.0048474691696681,0.0049061926455692,0.0040985515809937,84.58622222222222,86.87066666666666,0.113,0.113,0.113,9.975,86.87066666666666
6,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3469985468825831,0.3075806524260437,0.3454208006913731,0.0192551313412697,0.0144060256579639,0.0182722776497363,0.01731114488299,86.03555555555555,88.44266666666667,0.113,0.113,0.113,9.975,88.44266666666667
7,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.344072839233708,0.3146178490106235,0.3413093117556684,0.0077906670828469,0.0056347184049235,0.0085136641730113,0.0073130165535939,85.61666666666666,88.09200000000001,0.113,0.113,0.113,9.975,88.09200000000001
8,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3437484024601875,0.3162834019724108,0.3399681955674016,0.0038086315591101,0.0040447854835761,0.0058489624772242,0.0045674598399702,84.85555555555555,87.32,0.113,0.113,0.113,9.975,87.32
9,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3545176297078152,0.3027506568532364,0.3427317134389483,0.0232176164990904,0.0145472390382815,0.0224929760224845,0.0200859438532855,86.06733333333334,88.24866666666667,0.113,0.113,0.113,9.975,88.24866666666667
10,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3534870674258751,0.3116764378210908,0.334836494753034,0.0092804769186767,0.0059075586458583,0.0103006412848381,0.0084962256164577,85.61066666666667,88.096,0.113,0.113,0.113,9.975,88.096
11,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3464935199274793,0.3193144008630267,0.3341920792094939,0.002771403016183,0.0035589158865393,0.0050758976382408,0.003802072180321,84.99466666666667,87.47333333333333,0.113,0.113,0.113,9.975,87.47333333333333
12,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3512688182203313,0.3015351738198465,0.3471960079598222,0.0284618881533193,0.0214818465982714,0.0265960432923113,0.0255132593479673,86.06311111111111,88.42466666666668,0.113,0.113,0.113,9.975,88.42466666666668
13,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.341476514111996,0.3100881850408246,0.3484353008471794,0.0123592334377333,0.0090668170328473,0.0123606628726916,0.0112622377810907,85.65322222222223,88.20533333333333,0.113,0.113,0.113,9.975,88.20533333333333
14,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3419946149638281,0.3179160997686792,0.3400892852674927,0.0057418690929178,0.004638721076643,0.0071042893908475,0.0058282931868028,84.90455555555556,87.27666666666667,0.113,0.113,0.113,9.975,87.27666666666667
15,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3589159487578383,0.2982582267779475,0.3428258244642141,0.0413461130978794,0.0220587480797429,0.0321259994007135,0.0318436201927786,86.08377777777778,88.18533333333333,0.113,0.113,0.113,9.975,88.18533333333333
16,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3500358337394687,0.3052380169618403,0.3447261492986909,0.0147421536154966,0.0086194179863418,0.0145389600751756,0.0126335105590046,85.71688888888889,88.09333333333333,0.113,0.113,0.113,9.975,88.09333333333333
17,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3461681702458536,0.3168767011317474,0.3369551286223989,0.0043861164776851,0.0046405286319053,0.0061404135636611,0.0050556862244171,85.05066666666667,87.472,0.113,0.113,0.113,9.975,87.472
