,initial_lr,optimizer,criterion,train_data_used,train_set_shuffle,train_batch_size,norm_branch1.0,norm_branch2.0,norm_branch3.0,norm_var_norm_branch1.0,norm_var_norm_branch2.0,norm_var_norm_branch3.0,avg_normalized_variance,train accuracy epoch0,test accuracy epoch0,branch1.0FLOPS,branch2.0FLOPS,branch3.0FLOPS,totalFLOPS,final_test_accuracy
0,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3184471071955496,0.3450218507801512,0.3365310420242991,0.0089439041815817,0.0150120917235821,0.0061494868610322,0.0100351609220653,86.00533333333333,88.078,0.314,0.314,0.314,10.577,88.078
1,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3190453379531307,0.3422872406004083,0.3386674214464609,0.0061182876619807,0.0104474054758958,0.0042066952684477,0.0069241294687747,85.73966666666666,87.74733333333333,0.314,0.314,0.314,10.577,87.74733333333333
2,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3225371917823628,0.3361841884140623,0.3412786198035749,0.0040211336274732,0.0082041343729092,0.0037567443419089,0.0053273374474304,85.10933333333334,87.09933333333333,0.314,0.314,0.314,10.577,87.09933333333333
3,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3221105781690135,0.3417944436388482,0.3360949781921383,0.0103424543976927,0.0177874499347595,0.0061827090884012,0.0114375378069511,85.99588888888889,88.234,0.314,0.314,0.314,10.577,88.234
4,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3221649219955717,0.3398057598190148,0.3380293181854134,0.0065874929279364,0.0121880860900506,0.0050407557385236,0.0079387782521702,85.703,87.99933333333334,0.314,0.314,0.314,10.577,87.99933333333334
5,0.0003,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3225053078617446,0.3383170915427282,0.3391776005955272,0.0045589092088627,0.0085439552444339,0.0039825290760003,0.0056951311764323,85.23755555555555,87.62066666666666,0.314,0.314,0.314,10.577,87.62066666666666
6,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3275177811228603,0.3487144748775554,0.3237677439995842,0.0152863822867628,0.0239985721731765,0.0084577619215539,0.015914238793831,86.27677777777778,88.41000000000001,0.314,0.314,0.314,10.577,88.41000000000001
7,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3218502412308351,0.3448415380483223,0.3333082207208425,0.0112643466279376,0.0162148652437723,0.0057820689393881,0.0110870936036993,86.05666666666666,88.334,0.314,0.314,0.314,10.577,88.334
8,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.320341990492814,0.3423651395170571,0.3372928699901288,0.0070246505860027,0.0123699501886742,0.0045492590672407,0.0079812866139725,85.45855555555555,87.184,0.314,0.314,0.314,10.577,87.184
9,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3290575072536729,0.3454670979657858,0.3254753947805413,0.0187485815328155,0.0284308640355707,0.0105524340968238,0.0192439598884033,86.25611111111111,88.58933333333334,0.314,0.314,0.314,10.577,88.58933333333334
10,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3273676334657492,0.3445686228870281,0.3280637436472225,0.0129329053642733,0.0205152531432986,0.0068836415613268,0.0134439333562996,86.03333333333333,88.27666666666667,0.314,0.314,0.314,10.577,88.27666666666667
11,0.0007,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3230267821494532,0.3418887140283971,0.3350845038221496,0.0085629050099132,0.0163022403805579,0.0062132367674488,0.0103594607193066,85.59744444444443,87.984,0.314,0.314,0.314,10.577,87.984
12,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,16,0.3261818549455091,0.3552561411765194,0.3185620038779714,0.0272769752083622,0.0345214574923716,0.014666123039967,0.0254881852469003,86.2328888888889,88.268,0.314,0.314,0.314,10.577,88.268
13,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,32,0.3178993400911128,0.3503968700031194,0.3317037899057677,0.0134703286744836,0.0176704739751415,0.0062889222466864,0.0124765749654371,86.05066666666667,88.27533333333334,0.314,0.314,0.314,10.577,88.27533333333334
14,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,False,64,0.3219616932662288,0.3412878427404816,0.3367504639932896,0.0084725177341134,0.0147993768720834,0.0062546874281274,0.0098421940114414,85.52344444444445,87.40533333333333,0.314,0.314,0.314,10.577,87.40533333333333
15,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,16,0.3323778341957186,0.3552752617431797,0.3123469040611016,0.0232851810129185,0.0417324456396914,0.0221637896260462,0.0290604720928854,86.19255555555556,88.438,0.314,0.314,0.314,10.577,88.438
16,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,32,0.3307776489536306,0.3441859504570569,0.3250364005893123,0.0161594714528665,0.0234183411196366,0.008991376388923,0.0161897296538087,86.01833333333335,88.28999999999999,0.314,0.314,0.314,10.577,88.28999999999999
17,0.001,<class 'torch.optim.adam.Adam'>,CrossEntropyLoss(),1,True,64,0.3241530907197271,0.3435399592991961,0.3323069499810768,0.0103806375062443,0.0195352035291925,0.0073600212262137,0.0124252874205502,85.6511111111111,87.99066666666666,0.314,0.314,0.314,10.577,87.99066666666666
